frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
2521,-0.48537892228796303,-0.4034679835692205,0.36656041326255967,-0.08766775686589763,-0.11813704436251471,0.6781105781556809,-0.7200861385617409,-0.9086034042192543,0.004382824362355722,-0.018761395250254886,1.0865249310290968,0.007358516606300663,0.0,-0.42465738399417974,0.013066599256444947,-0.19447811507489274,0.4759828415438553,-0.19973386317432518,0.0,0.2885825790559709,0.7239751715307117,-0.5416431692832749,-1.024646771325457,-0.5405632083007114,-0.04936068895511885,-0.45283385611418764,0.4019762532813636,-0.9647529914393551,0.34089493177665514
2522,-0.4867028337423171,-0.42774723962083666,0.36187565684212963,-0.06715476797197686,-0.13188989641959992,0.673976952073688,-0.7237750758588734,-0.9837405382954029,0.025942813114430238,-0.06526543706806265,0.9181883827097442,0.017597348650440384,0.0,-0.28472840127666,0.08718703849659531,-0.20842829397677368,0.39981430777310417,-0.22778714780636808,0.0,0.43553252312272417,0.8178093261706494,-0.437575015657179,-1.1260004261737928,-0.49996930457172906,-0.12352562442642605,-0.38317674321886847,0.40885964561625565,-0.9818686963859953,0.35774437882610916
2523,-0.4869877312473192,-0.4531175519744485,0.35469131690526684,-0.057311599522446126,-0.13964234422292915,0.6707176829751234,-0.7261908743605809,-1.0282350035487526,0.02143662045046011,-0.08666369843857116,0.6981626528118102,0.0528317881299116,0.0,-0.16094932300840745,0.1359939897237229,-0.20288477486753134,0.3483206694612697,-0.27284324267466964,0.0,0.49668555270135034,0.8398833367881016,-0.3798892692666194,-1.1627497713108248,-0.4847802257630497,-0.1661555442574576,-0.3530186861717052,0.38511206206447,-1.0335967013875402,0.36523181680318073
2524,-0.4872564120763567,-0.47923226833011096,0.3473875658013773,-0.05524409201579632,-0.14274323254236435,0.6691278993904233,-0.7272140772276522,-1.0499930126961088,0.006877221406216515,-0.09495100299001791,0.4539491455229696,0.09019971976112269,0.0,-0.03818309083667286,0.1634757865558139,-0.1878713538211767,0.2966027072168388,-0.3077928011690861,0.0,0.5161538300991599,0.82659916766491,-0.3372906404905201,-1.1769366310899347,-0.4864630357679315,-0.18739104666322637,-0.3481974774886333,0.3482515887804319,-1.1041968028842721,0.3687777067362898
2525,-0.4888098215105242,-0.5045769048190364,0.3402234805202388,-0.05929572571460358,-0.14041672547434714,0.6708332695808469,-0.7257753678256861,-1.0626740630768814,-0.011510686310876646,-0.08747565736866086,0.2541836735294495,0.10635059741193216,0.0,0.07259615228590162,0.1718568207931704,-0.1656992379272594,0.2628534777994199,-0.329832582428738,0.0,0.5049012574767476,0.7824178257459143,-0.30587660308359343,-1.1638673359327352,-0.48988233394793756,-0.18815493225690183,-0.36589182062426095,0.31181017130775,-1.1784204788392643,0.36852472157989574
2526,-0.4886971024447936,-0.527427824264228,0.33192573140138304,-0.06439107678733126,-0.13523681126700138,0.6738318915905824,-0.7235436241056635,-1.0846870661562482,-0.04923126296976711,-0.06910398450012736,0.19408320739220525,0.09037134186276595,0.0,0.1535296618936728,0.16629286679919209,-0.1432662823234906,0.2809630758986996,-0.33927333562357975,0.0,0.49406447371255674,0.73506250691707,-0.28554656009876705,-1.1456926682490514,-0.4791904807377085,-0.19048956792348332,-0.38500379165582505,0.29549908685289616,-1.2055140936136821,0.3697032727423803
2527,-0.49335580209557356,-0.5440237725068856,0.32903980872046096,-0.06593120578136843,-0.13308976185411509,0.675189267703958,-0.7225369500386963,-1.085838892818947,-0.0459231823618729,-0.08978077432132421,0.23847580050630865,0.17243232336578457,0.0,0.22149371573880683,0.17778079105870323,-0.11776591836624212,0.2856798930465153,-0.2692736205864337,0.0,0.45003738482473904,0.6769634076700145,-0.25804017172782234,-1.0480214219382316,-0.45856444649391903,-0.15261928251907,-0.4094614445362832,0.2532656340130048,-1.2518590977130597,0.3583070194182625
2528,-0.502110422351156,-0.5573245782518901,0.3313438721896214,-0.07036364383096379,-0.12703329240051664,0.6765945302348119,-0.7218942733565956,-1.09713028925632,-0.02720273609340664,-0.13515896222904777,0.36205306950452854,0.27394353489022044,0.0,0.24979300731464144,0.18285424036635387,-0.10068307107982694,0.3314774679200266,-0.13935808745409048,0.0,0.39983064996551765,0.622129846706637,-0.2690564236049155,-0.9372155842805892,-0.4244934554869529,-0.09659496236886582,-0.4429625701171021,0.22682196273736258,-1.2674941690584662,0.35447011064707046
2529,-0.5050727328590481,-0.5718633710720097,0.3311057151300952,-0.0715936105721648,-0.12617686200666736,0.679193192016261,-0.7194792299560515,-1.09742995657514,-0.05054988251399286,-0.11661570276537313,0.47902516085459546,0.30575911008388135,0.0,0.23456985951282902,0.21412495182923713,-0.09297172447785088,0.4678886955951039,0.01045067802110165,0.0,0.34836777375152506,0.5878348629984602,-0.2898768162176991,-0.8256296096181883,-0.3914467510634584,-0.04345922801237969,-0.47036563633151585,0.22023698227693983,-1.2529114697905341,0.3482878281530026
2530,-0.5106112926744748,-0.5898746718178034,0.34165292937319824,-0.07149847253801424,-0.12851758574966043,0.6802084421207525,-0.7181139699556524,-1.061094597493529,-0.02351537528521508,-0.1367384839749005,0.5548353145134944,0.25452152336629225,0.0,0.14888827134181706,0.21202748385857614,-0.12922244939368846,0.6875868344554943,0.20006625451474944,0.0,0.27797624041734764,0.5596275092904355,-0.33061822087538095,-0.7144648509958249,-0.3745515940913508,0.009110745081457044,-0.49877891586142614,0.2376049956308514,-1.2198868224583936,0.3290536567128805
2531,-0.5137207832507835,-0.6027302092013092,0.355560778005324,-0.0660729738403933,-0.13558876504965928,0.6846430513255315,-0.7131016345457775,-1.0064343794582669,0.02035722509002342,-0.16086815645203678,0.564921763562284,0.20799444789275848,0.0,0.011290542081309102,0.17658072145176615,-0.25080247539930783,0.9201009552196591,0.3228602137706298,0.0,0.205800774840668,0.543596583725916,-0.35665840045050146,-0.6306981450849847,-0.3758175008683919,0.04675768045566811,-0.521419823481071,0.2999302997486878,-1.1754181130337586,0.3106277644024628
2532,-0.5107744675217737,-0.6279752696844491,0.36295320779215134,-0.07083360951208424,-0.1361231204973432,0.6816643962075208,-0.7153927220573258,-0.9226826467572318,0.018329483982753587,-0.15690024026207322,0.5657528975014936,0.12314901234681797,0.0,-0.13752339578229922,0.1323041074339834,-0.22461405460648542,1.093952983481384,0.2701328219926732,0.0,0.13606346714053036,0.5282747855383939,-0.38563560061384294,-0.6119609157782046,-0.38186975122250405,0.07060509764488497,-0.5491154884158281,0.3705818966833553,-1.1164681528937355,0.32104086314967406
2533,-0.5143315940821989,-0.6452529080277093,0.3669581206567592,-0.08012555714152123,-0.12688029554834526,0.6843046990302766,-0.7135883719480066,-0.8452672712635498,0.019289644604261243,-0.13401103504368747,0.5527737890011972,0.0646263199749813,0.0,-0.31548529523878077,0.09506516299695074,-0.23668498834782417,1.2338264783542505,0.1672611241991585,0.0,0.06835337706228392,0.5009261462218861,-0.4079774710672608,-0.6302533841404118,-0.3747243400800861,0.1069223288742318,-0.5889437530024972,0.43930435388607797,-1.0710595312327038,0.36945762090642487
2534,-0.5151007259373475,-0.6617068656714458,0.36936084667649843,-0.09621508576403015,-0.11386194245210317,0.6867424639109371,-0.7114512657898557,-0.7677698856558609,0.0035475885892182705,-0.09897591199077782,0.5260307293965133,0.02742017009395526,0.0,-0.5102769386478259,0.012726436496835919,-0.23487055743203608,1.337637438768614,0.0866754044952992,0.0,-0.008041718565938955,0.46389756179343206,-0.4296757129455063,-0.6789490827779927,-0.3633079463069796,0.16004533079534008,-0.6432242419204589,0.4712074886084737,-1.0461988748898317,0.42919076948422397
2535,-0.5139486092798362,-0.681878517239645,0.36950075014853234,-0.1239397570291803,-0.0947245005471289,0.6859399312191782,-0.7107408925780703,-0.6799779946039014,-0.043246513176817936,-0.05538739507645833,0.48425360536657014,-0.004776825118088326,0.0,-0.7041078193241881,-0.10097734511266773,-0.18374283039641617,1.386295815859466,-0.008680564943780385,0.0,-0.11674812929482575,0.38884104274428416,-0.4549097716484045,-0.7273922225095436,-0.3637910092951013,0.2685586502053321,-0.7458321164587769,0.4221638071103234,-1.0741446426627173,0.4559542271087545
2536,-0.5153759252995855,-0.6999834670301285,0.36775195851743203,-0.1445729716151511,-0.07420976127703785,0.685972709044878,-0.7092482003186199,-0.5910829590317725,-0.0890248758951706,-0.025034528121597288,0.45240246736899986,-0.030912895671858308,0.0,-0.8588938266270313,-0.17962616738000195,-0.16771476973073912,1.3299271328631757,-0.061011483136339625,0.0,-0.209348226608089,0.32012272015346127,-0.4568698150808306,-0.7827609195068422,-0.3750486867141437,0.38307411834240374,-0.831134389752856,0.3558220688280036,-1.1056757049973118,0.44076010095310214
2537,-0.5155973383761179,-0.7221190128986209,0.3650560805602305,-0.15784482004141467,-0.06007363026071856,0.6847761596406785,-0.708913099696399,-0.4952672373269348,-0.12599486814987992,-0.016174295297863864,0.4331129202210267,-0.06721174128924687,0.0,-0.9668092316852778,-0.21923712257225234,-0.1477493990575501,1.1814613528736506,-0.07340199248153412,0.0,-0.27654987747470283,0.28055832185563073,-0.4431142385384411,-0.8639347856555766,-0.3899544139082361,0.45639551465856043,-0.8700794389529398,0.3056384403129372,-1.118892054520638,0.414573992891498
2538,-0.5166282826365725,-0.7465029699470338,0.3607118446326036,-0.16905009306315433,-0.04879641701040537,0.6833695177923506,-0.7085528052830904,-0.3879509492867608,-0.15753317863192365,-0.021545257766363034,0.40466164347418,-0.10248586710905405,0.0,-1.0387845667652356,-0.229631172654993,-0.13221370416582573,0.971109604400745,-0.05996468196908551,0.0,-0.3297067283612046,0.2543333681827876,-0.42109996996317134,-0.9558744624124142,-0.4062479919117924,0.5034208096779106,-0.8881545766828173,0.25725968590400955,-1.1253048623092057,0.3881524766854835
2539,-0.519877509632946,-0.7738030635118023,0.35409532137192595,-0.1772568198797484,-0.040767741169540905,0.6822967093372972,-0.7080884206887929,-0.26609118600587894,-0.1771400427580528,-0.04153569348135261,0.3678134698110843,-0.1447015776668499,0.0,-1.075570036302788,-0.2061739106487486,-0.12248950985529572,0.7134022392784046,-0.04078226281434108,0.0,-0.3691300634123713,0.24215318898686022,-0.3959886809289175,-1.0455854645996816,-0.4213829445942782,0.5161574392130704,-0.8812077776386877,0.21960064762961,-1.1127195260352163,0.3692974806218761
2540,-0.5226456436033312,-0.8048801314616486,0.3485013000346364,-0.17577286143331713,-0.04070129546065453,0.6817607486590527,-0.7089778468465837,-0.12318559700118793,-0.16771309107372065,-0.07637441764139079,0.31581062188178277,-0.17505830899453584,0.0,-1.0699937737892542,-0.1605178142963431,-0.096648307575103,0.43313772136785217,-0.014339690822400403,0.0,-0.3832122056736031,0.2555205674346847,-0.37143865309437135,-1.131950702922103,-0.43836418061404986,0.4942284458104972,-0.8356848994380338,0.19776576919812866,-1.076529219963188,0.36153653239234035
2541,-0.5327935345247116,-0.8376401839988257,0.338580204120038,-0.1693782081556622,-0.043066631363849084,0.6815685428503214,-0.7105776588535828,0.016554973363929207,-0.13618561046762007,-0.107481929560076,0.29846078843114143,-0.21363764326346354,0.0,-1.060599439630076,-0.05413971045775037,-0.08516253330611276,0.2501725121933413,-0.012697578607863427,0.0,-0.3759669958773656,0.28441460114094885,-0.3531408850156845,-1.2026812500571473,-0.44539166061790075,0.4464160251331674,-0.7635917538951381,0.18383318766927195,-1.0120543675907794,0.36358698172711607
2542,-0.5351562130249435,-0.860984534094946,0.3297456406481389,-0.16270925916214604,-0.04647947690068527,0.6834379898767269,-0.710125248954862,0.10296200726270022,-0.12052583679017653,-0.1163365206069762,0.32973074280040104,-0.21764664671230838,0.0,-1.0731956134333764,0.002367615058757131,-0.0879656480607245,0.2250941342682151,-0.013615102574043404,0.0,-0.3731487089329344,0.3091873300957744,-0.34666577656300407,-1.223409921589323,-0.45011409967593613,0.42756562829992345,-0.7082679481614311,0.16622632117039135,-0.9865003799911299,0.35242907455036004
2543,-0.5196830797187717,-0.8718114820670786,0.3334557413519663,-0.14940046399690282,-0.04724025991123003,0.6900170999153066,-0.7066288000255164,0.1624445053618614,-0.13285277669468692,-0.11362613976392001,0.3472720285354462,-0.11363957796226992,0.0,-1.0532751182136217,-0.06701679735162802,-0.08047284102966525,0.31878182069183764,0.12807667386827054,0.0,-0.30104525185918796,0.36127390105613266,-0.3113528079915633,-1.2789197757519806,-0.44906019505557665,0.37439435227637535,-0.6366257246369353,0.17257447922950922,-0.8965568846653139,0.33640502189828053
2544,-0.509210315643478,-0.8830904199993101,0.3331150995849771,-0.14194066660261725,-0.047560094573147166,0.6962718880186481,-0.7019945459357548,0.18236209208987061,-0.17598490537733336,-0.1066154359800537,0.43804031454614123,0.016495971873660427,0.0,-1.0636943964349326,-0.08574886254027589,-0.07083923559329901,0.44934906809602737,0.2479961270656867,0.0,-0.2361100131799336,0.398475303610621,-0.2859352197853802,-1.2903556589024725,-0.45134751967741976,0.34903429660906615,-0.6032796071105141,0.1936639462285175,-0.8487995673606209,0.30526840719553927
2545,-0.4917289630290564,-0.8933268013029174,0.33903403909780194,-0.13543827520628865,-0.04920360083279631,0.6982342304166362,-0.7012163993723491,0.14230450815232482,-0.234719681006372,-0.04801588027746453,0.6069660136685862,0.17949700812492317,0.0,-1.069153331213443,-0.14055595258574366,-0.021041183219864586,0.5608840485477428,0.24277761612291415,0.0,-0.16279439049742184,0.43439251166600235,-0.2722950010410353,-1.2791603896322559,-0.4423847950800017,0.3145065730585405,-0.5764965680056867,0.229126624036241,-0.7930215966686232,0.27961809981323515
2546,-0.48724966856598523,-0.9055868497373132,0.3486805828331567,-0.13885302341566208,-0.0427462175977541,0.6973890296159139,-0.7018127529054962,0.033566807487281906,-0.25013004091423124,0.065476321380613,0.8399672908459243,0.33660980223559545,0.0,-1.0385965373792656,-0.16798913441053914,-0.000368176358969477,0.6170601521757788,0.18336342250461257,0.0,-0.10989858887800373,0.4511681531105784,-0.2910355502147176,-1.2235229820962052,-0.41354135097090694,0.27683276117826033,-0.5701951933675296,0.24921689631854663,-0.7389905754623346,0.28457689283689397
2547,-0.4879723623253863,-0.9228855435138378,0.3577209564334442,-0.14034609471994558,-0.04121849802069401,0.6986511995887382,-0.7003502769550368,-0.11428803191717068,-0.22634550425096214,0.12869959321707322,1.0457384909592895,0.3367615991279669,0.0,-0.9790537894851101,-0.17981170105655325,0.008308614468937691,0.6395901590507563,0.11056203522145784,0.0,-0.07844916074088276,0.4758286046796592,-0.35100239006983674,-1.1327296677668293,-0.3853180217188067,0.23172875578398877,-0.5634652622939635,0.2669272728251341,-0.7066773407435619,0.305611842842942
2548,-0.49087800553611644,-0.9445428421591224,0.3628276646148227,-0.13508607581274387,-0.04816465810220377,0.701123685119797,-0.6984679634710879,-0.2717662717947121,-0.19592339460889602,0.12753300516329039,1.1741697169884762,0.21742730485027825,0.0,-0.8991516781439072,-0.16599240645573637,-0.011189743492271965,0.648038551365433,0.03111403185827335,0.0,-0.05310991172319751,0.5082192204009188,-0.4401746863372017,-1.0358936131576448,-0.39280053973698126,0.18424255265511,-0.5511304247450759,0.2877723266918275,-0.7083932332925695,0.3133137995446304
2549,-0.4940576429940592,-0.9628491231062569,0.36690835117107484,-0.12602639810713123,-0.056854459819512815,0.6998775848077627,-0.7007540821589471,-0.4411010215724092,-0.13998046770154537,0.14158122593044087,1.2544294074060995,0.14595050191923703,0.0,-0.8124426013443492,-0.1487307226176414,-0.04846796673542956,0.6387387537538817,-0.02566666781145708,0.0,-0.020239827462671972,0.5329881672374555,-0.5374103334161293,-0.9571306955639716,-0.446505680233915,0.13801987079790926,-0.5388386269061106,0.3076066408533857,-0.7305122138294516,0.2991273273091938
2550,-0.497991792349666,-0.983512244027033,0.370370786271057,-0.11566295445930957,-0.06927020231395785,0.6985647012701469,-0.7027311564008522,-0.5937413576733507,-0.07365534845475018,0.12612741232472555,1.260681695151928,0.0844283403940672,0.0,-0.7115633900268172,-0.12274238731402676,-0.09086051051901162,0.6105699047249462,-0.07159612630524166,0.0,0.02408038428644491,0.5578762303163038,-0.6091953665400184,-0.9069051078971768,-0.5174766481999532,0.08719717951212475,-0.5239430256714258,0.32934000132620483,-0.771700338824777,0.28343446946720763
2551,-0.49971202106790696,-1.003752314890794,0.3707550449357886,-0.09730572742693794,-0.08800503522137113,0.6982645574045615,-0.7037139454765773,-0.7371536945362958,-0.0014479155441148618,0.11104708687473486,1.2160257412419508,0.02696718715322663,0.0,-0.6016807545472016,-0.07064362421607795,-0.1359283969181147,0.5632220079921892,-0.10031364604016708,0.0,0.10878788119600563,0.6210790783470712,-0.6296383494380318,-0.9062794475879016,-0.5696180946693322,0.02303725078267696,-0.4802726319309437,0.3605701723416121,-0.8169701265611351,0.28213138756230216
2552,-0.5002280592258909,-1.0251244492982576,0.3682828797455667,-0.06919440954580483,-0.1133268099561343,0.697701545521516,-0.703975653847249,-0.8650774009507504,0.07253678087371795,0.07704039386885914,1.1272264665174283,-0.009779405152354564,0.0,-0.4757754436519496,0.01527024797777602,-0.17368674537684378,0.49218050884601783,-0.11494607542824933,0.0,0.27624257501084204,0.7541815477262,-0.5577625601439943,-0.9900514404909052,-0.5758114919600811,-0.07033490100868084,-0.38955933881239563,0.4038703859869626,-0.8376984044822957,0.29614489981202213
2553,-0.4994538623693168,-1.04690877057503,0.3633488651032738,-0.04214939477922397,-0.1343790765702501,0.694598753917719,-0.7054773301501792,-0.9573656566504715,0.11242331108276296,0.04305885903199889,0.9650453510055942,-0.009886077554219122,0.0,-0.35141402513998843,0.09701200373502956,-0.19503520624460605,0.432298104197142,-0.13279992364974663,0.0,0.4367729782982464,0.8643777314667309,-0.4564397355239199,-1.064374724211656,-0.5463979830470305,-0.1583297088052586,-0.3010192884645915,0.4274490388763383,-0.8557654545129195,0.3125577763876768
2554,-0.5019034740155524,-1.0720913092661604,0.3590239792568675,-0.03002267018528885,-0.1450207561450152,0.6915882031217065,-0.7069465162690621,-1.0051828772748472,0.13277462337564067,0.013919741163234176,0.7337879870000298,0.02623507943630462,0.0,-0.22699320396285574,0.14755241984333461,-0.19370149610804477,0.3789144055056457,-0.1616869458290875,0.0,0.501507832516008,0.8879421000427539,-0.40123096996728225,-1.080946973487571,-0.5156604976310442,-0.2104796490952101,-0.265381214172912,0.422346444507192,-0.9155284572275261,0.33387025643183665
2555,-0.5030060019579883,-1.0992002264711636,0.35327633991560803,-0.02581332400228813,-0.14855427325062948,0.6907624943293833,-0.7071863097025985,-1.0249131228012913,0.12198864259182324,-0.002383754099677511,0.47530711528951536,0.05783294250836824,0.0,-0.10053812267726515,0.17861628354203027,-0.1738675730836045,0.32900760843108673,-0.19306384435165666,0.0,0.5165937060598206,0.8670809293874431,-0.35969431538785,-1.0687996347303326,-0.4843434728271049,-0.23771421705348605,-0.256955758983646,0.40333417598556487,-0.9936379912712135,0.35934486953016614
2556,-0.5057842258675885,-1.1258935149438534,0.34775608777724903,-0.031111662521480454,-0.14286639013922386,0.6934093200596537,-0.705552814379013,-1.0261858094899416,0.09950284431124197,-0.0005840083595868573,0.25830243518260576,0.09144765913686653,0.0,0.015877860456711666,0.184257078089259,-0.144795240654365,0.29500096901818695,-0.21510821888941367,0.0,0.49029209889891134,0.8035156260750722,-0.3327984362344437,-1.0251499479041943,-0.45223700841205766,-0.2391361695776485,-0.2786622297814435,0.3800807925430443,-1.078951182234028,0.38031742718913325
2557,-0.5018882816073301,-1.1520280361437076,0.3381718849681249,-0.03429054587024805,-0.1366582901135456,0.6984584228522541,-0.7016441418225516,-1.0287068072832604,0.02986090712779866,0.011983728411672747,0.17193779473683626,0.0830487277419704,0.0,0.11633294110645184,0.18080834260922712,-0.11207712018309735,0.3021755923564415,-0.24240789094256793,0.0,0.44976008968247055,0.7330327761491227,-0.3020832030586859,-0.9451898951881669,-0.41744537243517216,-0.22717816348445813,-0.3014099756028745,0.357605261920554,-1.1479526062198988,0.38606258173626584
2558,-0.5067229336608466,-1.1718665234017624,0.3373882368325871,-0.040599311271894735,-0.12551877912811252,0.700842951216304,-0.701010620276796,-1.0089046476681867,0.0264395385524381,-0.021344998280256162,0.2111780752318431,0.15051139150549217,0.0,0.1914131001553542,0.15761681053850873,-0.0930711234965799,0.31880430957719674,-0.2120450911170016,0.0,0.40068843431904805,0.661924804737941,-0.29129683299517434,-0.8474152716103803,-0.3836142005364074,-0.1943340202454787,-0.33524379059941317,0.32522764951398525,-1.1999880573533526,0.3820975826287491
2559,-0.5128210157572672,-1.188944036622042,0.3393028493115823,-0.04317572508896418,-0.11341576673399288,0.7020807327185137,-0.7016803869031957,-1.0001026069823522,0.02698335139090901,-0.08323835136375222,0.3303530766292452,0.2506657430011928,0.0,0.2442351870575882,0.14461857779241355,-0.07162731438745046,0.3643368753164389,-0.1341290329252904,0.0,0.3511805753095292,0.6057563389436867,-0.309186414947934,-0.7338924770947826,-0.35549536690053973,-0.1421027749511272,-0.3679504924939655,0.28997997458357133,-1.230808689313697,0.37187488734904217
2560,-0.5188057971422175,-1.202164286081335,0.34149974188443294,-0.041368085610948,-0.10638356401599461,0.7014900448230698,-0.7034791651600412,-0.9972172434249241,0.028707128557722776,-0.10175478321472163,0.4545986669129317,0.3007235246764899,0.0,0.24734947321242068,0.16183056104235638,-0.06943763070920021,0.47981647703637975,-0.00018451451340273373,0.0,0.30722455011220473,0.569471789294089,-0.3430569846575264,-0.6346160041084289,-0.3530335869705478,-0.09341506512057676,-0.3893988074881095,0.262429338010167,-1.2231059673122955,0.35996004319944314
2561,-0.5232154650396094,-1.2153417793261427,0.3484166147681566,-0.035640337984436395,-0.1070612416533809,0.7023410953930908,-0.7028404104532022,-0.9738933423009779,0.0424462787516491,-0.11506229385727088,0.5396374972495634,0.2713145888120845,0.0,0.18762287992594617,0.17895835204351335,-0.12295157356348006,0.6800859400795466,0.16838047477772206,0.0,0.2560805524912756,0.5415798850377297,-0.37562601845347976,-0.551085780270926,-0.3802661180371788,-0.0562004289134454,-0.40138653702285626,0.2647575283090467,-1.1849961641442266,0.340751001193616
2562,-0.523966286879921,-1.2299054368686375,0.361283508405313,-0.028946230604754316,-0.11443406264314172,0.7037868284288702,-0.7005362668490438,-0.925443726076289,0.07836086112404816,-0.14303708030507012,0.5654647254936577,0.20894069774009394,0.0,0.08474901216245949,0.14723202751301295,-0.2176750006715202,0.8806233088931421,0.3018730224985847,0.0,0.21268088963143245,0.5302873745945293,-0.3934074543263136,-0.5209062733542681,-0.41248856014495716,-0.037511663256916114,-0.41138561639327065,0.3115799139383946,-1.1294339026566338,0.3227561162708117
2563,-0.5210557509216995,-1.250245421156721,0.3687076819196412,-0.029251030998285816,-0.11709195887802346,0.7030223037601212,-0.700851974932979,-0.8618218927736406,0.08382798773122298,-0.14168125330388476,0.5822347041658745,0.12735443147456313,0.0,-0.051781814059653306,0.10673366361608985,-0.22287272694071894,1.0587949574638023,0.27481002446712177,0.0,0.17737438494670987,0.5278066489890444,-0.4127301336392526,-0.5524041654054164,-0.4264563422804848,-0.03135043090404589,-0.43283466831426937,0.3945347122240788,-1.0654820448924398,0.325261348464918
2564,-0.5219488202141138,-1.2674547514471122,0.372324960251364,-0.0356131302432123,-0.11181641465403996,0.7047662864943199,-0.6996665461412337,-0.7991493196803431,0.08462366025074877,-0.12425864354432689,0.5893370361433427,0.06291046905020883,0.0,-0.21141322464889223,0.07468233315350999,-0.2199632903775891,1.1926384929208187,0.18139330910627147,0.0,0.14431448586498308,0.5267048658309608,-0.4266457224631177,-0.6273008376569355,-0.4189793163104805,-0.01603104031174577,-0.46405383727426797,0.4814171852959762,-1.0142546054322075,0.3736613996274007
2565,-0.5225285907272644,-1.2826003200296794,0.37406729950084633,-0.04481629192111284,-0.10254179495244145,0.7074356542344364,-0.6978620747570888,-0.731913886692593,0.07393172519907448,-0.09221538578108802,0.5815370927331018,0.01210689437101911,0.0,-0.37934517380561517,0.03099580117081746,-0.22427779322551486,1.2817731330465847,0.10427562922807548,0.0,0.105352981591531,0.5256331913572742,-0.42282939774380257,-0.7222308508271688,-0.41132029500923156,0.011817789411187794,-0.4926305470093324,0.535132228446038,-0.9706401303900525,0.44864977000082623
2566,-0.5236650349790459,-1.2978066315464671,0.3736866819669553,-0.05890229876667684,-0.08931091269535964,0.7085297285132044,-0.6975239808684205,-0.6660789509111826,0.04912439262709424,-0.06027131535385772,0.5717420589290994,-0.02862787499016257,0.0,-0.5430917147760955,-0.025538001811082178,-0.22443287803605252,1.3086451530505974,0.03988607493514242,0.0,0.05816463504851412,0.5106700570827812,-0.4025129717051155,-0.8229731533185108,-0.41464291566670297,0.057267698353945296,-0.5282338377858187,0.5390636874682527,-0.9340971305063284,0.49812402048471077
2567,-0.5264097058658886,-1.3137767239217162,0.37104886835118017,-0.07844817695396225,-0.0722753181023442,0.7072656009839327,-0.6988544423487931,-0.5998846076668145,0.007132932238651615,-0.03309889206224041,0.5580903706475524,-0.0622067394391443,0.0,-0.6927727251122142,-0.08564885902452324,-0.225822840099481,1.2667236662523924,-0.015316486090301501,0.0,-0.0012872171847453893,0.47226829820944366,-0.3773887805699817,-0.9198515448256755,-0.4223378329040861,0.1264244107980541,-0.5857427002354396,0.49270287560973053,-0.9214937104350001,0.48299507678496056
2568,-0.527308814801183,-1.3339388552744422,0.36849211230273493,-0.09716516588505235,-0.05681991245231503,0.7031668120675764,-0.7020590163897655,-0.5194971390412653,-0.03920354111721966,-0.0203225744743619,0.536274842611448,-0.09988885315268536,0.0,-0.8055380812515126,-0.1496606866081747,-0.2129167632827885,1.1545387801114186,-0.042697896994948345,0.0,-0.07216100926846633,0.42370876545513164,-0.359231478646808,-0.9990884681644662,-0.42523119765510564,0.20973063587336824,-0.6498491456837394,0.41381023990272636,-0.9354804465776684,0.4029283702094315
2569,-0.5279322037884521,-1.355925836436789,0.3652071520425531,-0.11140875166929254,-0.04456807569010508,0.6976108271505873,-0.7063574948445341,-0.4324701695304734,-0.07885226186004968,-0.02259270700167797,0.5157571378708787,-0.13914981324121525,0.0,-0.8760147893659851,-0.19623930316149185,-0.20932288585918296,0.9703205245603647,-0.054157539364024836,0.0,-0.13990702539981606,0.3818948293931057,-0.3443312200740192,-1.064368980563246,-0.4234011919691949,0.27323754388814453,-0.6920482045195541,0.33616639047797103,-0.9433208639100458,0.3123568313826811
2570,-0.5293236909945263,-1.378973845325362,0.36122940454102953,-0.12328054444065456,-0.0348605865022977,0.6914105893987373,-0.711011985650328,-0.3357985874108451,-0.11212973856490777,-0.0350359000844929,0.4844365761942203,-0.1711320187510575,0.0,-0.9172415216915696,-0.22088990669420677,-0.21012561586893314,0.735910339775305,-0.022032872170406607,0.0,-0.2008360295109814,0.34529839812822555,-0.32952959591644687,-1.1192125386347158,-0.42459106468758007,0.32002350172126476,-0.722563917188734,0.26389030128114077,-0.9455254520219835,0.2549372954664483
2571,-0.5335795750500589,-1.4057244158721292,0.35775230361596816,-0.12893503587061936,-0.0313138096368001,0.68478201000178,-0.7165673734053166,-0.22106217566079908,-0.11865677150224989,-0.06257816496480086,0.44046495127806556,-0.20290855583126288,0.0,-0.9266284281042179,-0.20239789434641592,-0.19152789346355878,0.4739928961299171,0.01612938121556544,0.0,-0.24415750241286555,0.328573091538305,-0.31489803183048304,-1.170217101307134,-0.4309150733164795,0.3405291864469038,-0.7253600945694268,0.21196692444841003,-0.931483508338512,0.2537942087822023
